Date,Open,High,Low,Close,Volume,Change_%,Trend,Range,Range_%,Gap,Gap_%,RSI_14,MACD,MACD_Signal,MACD_Hist,ROC_10,ATR_14,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_%B,Volatility_20,OBV,Volume_MA20,Volume_Ratio,VWAP_Cumulative,Lag_1,Lag_2,Lag_3,Lag_5,Return_1,Return_3,Return_5,Rolling_High_10,Rolling_Low_10,Rolling_High_20,Rolling_Low_20,Pct_From_High_20,Pct_From_Low_20
26-09-2018,11145.5498,11145.5498,10993.0498,11053.7998,340500,-0.1233,Negative,152.5,1.39,78.1,0.71,36.8776,-89.6118,-26.7463,-62.8655,-3.3598,154.04,11411.34,11861.92,10960.75,0.079,0.1033,12.8171,15788300,271090,1.256,8393.15,11067.45,10967.4,11143.1,11278.9,-0.1233,-0.8014,-1.9958,11523.25,10866.45,11760.2,10866.45,-6.0067,1.7241
25-09-2018,10969.9502,11080.59961,10882.84961,11067.4502,405000,0.9122,Positive,197.75,1.82,2.55,0.02,37.3306,-78.087,-11.0299,-67.0571,-4.5012,154.16,11443.25,11878.14,11008.35,0.076,0.0679,13.798,16128800,264040,1.5339,8389.58,10967.4,11143.1,11234.35,11377.75,0.9122,-1.4856,-2.7273,11573.0,10866.45,11760.2,10866.45,-5.8906,1.8497
24-09-2018,11164.40039,11170.15039,10943.59961,10967.40039,0,-1.5768,Negative,226.55,2.07,21.3,0.19,31.6132,-63.6311,5.7343,-69.3654,-4.9363,150.8,11467.73,11869.08,11066.37,0.07,-0.1233,13.1441,15723800,254730,0.0,8385.42,11143.1,11234.35,11278.9,11515.2,-1.5768,-2.7618,-4.7572,11603.0,10866.45,11760.2,10866.45,-6.7414,0.929
21-09-2018,11271.2998,11346.7998,10866.4502,11143.09961,719000,-0.8122,Negative,480.35,4.42,36.95,0.33,37.1382,-34.0677,23.0757,-57.1434,-2.9089,144.97,11498.49,11829.98,11167.01,0.0577,-0.0361,12.2374,15723800,267155,2.6913,8385.42,11234.35,11278.9,11377.75,11369.9,-0.8122,-2.0624,-1.9947,11603.0,10866.45,11760.2,10866.45,-5.2474,2.5459
19-09-2018,11326.65039,11332.0498,11210.90039,11234.34961,250600,-0.395,Negative,121.15,1.08,47.75,0.42,40.5565,-13.7279,37.3616,-51.0895,-2.4821,119.18,11519.89,11809.43,11230.34,0.0503,0.0069,12.0648,16442800,242415,1.0338,8377.67,11278.9,11377.75,11515.2,11287.5,-0.395,-2.439,-0.4709,11603.0,11210.9,11760.2,11210.9,-4.4714,0.2092
18-09-2018,11381.5498,11411.4502,11268.9502,11278.90039,240900,-0.8688,Negative,142.5,1.26,3.8,0.03,42.3225,3.1419,50.1339,-46.992,-2.6199,119.03,11535.76,11794.07,11277.44,0.0448,0.0028,12.3819,16693400,241515,0.9975,8374.83,11377.75,11515.2,11369.9,11438.1,-0.8688,-0.8004,-1.3918,11603.0,11250.2,11760.2,11250.2,-4.0926,0.2551
17-09-2018,11464.9502,11464.9502,11366.90039,11377.75,201400,-1.1936,Negative,98.05,0.86,-50.25,-0.44,46.4937,20.0921,61.8819,-41.7898,-2.5919,117.22,11545.35,11777.75,11312.95,0.0403,0.1394,12.3513,16934300,241205,0.835,8372.03,11515.2,11369.9,11287.5,11589.1,-1.1936,0.7996,-1.8237,11751.8,11250.2,11760.2,11250.2,-3.2521,1.1338
14-09-2018,11443.5,11523.25,11430.5498,11515.2002,276600,1.2779,Positive,92.7,0.81,73.6,0.65,53.2729,31.3697,72.3294,-40.9597,-1.3839,114.83,11545.71,11777.08,11314.35,0.0401,0.4341,11.6474,17135700,245665,1.1259,8369.62,11369.9,11287.5,11438.1,11536.9,1.2779,0.6741,-0.1881,11751.8,11250.2,11760.2,11250.2,-2.0833,2.3555
12-09-2018,11340.09961,11380.75,11250.2002,11369.90039,268200,0.73,Positive,130.55,1.16,52.6,0.47,45.4679,31.3129,82.5693,-51.2564,-2.754,111.87,11541.71,11777.77,11305.64,0.0409,0.1361,11.0009,16859100,243465,1.1016,8366.2,11287.5,11438.1,11589.1,11476.95,0.73,-1.8914,-0.9327,11751.8,11250.2,11760.2,11250.2,-3.3188,1.064
11-09-2018,11476.84961,11479.40039,11274.0,11287.5,0,-1.3166,Negative,205.4,1.82,38.75,0.34,40.2086,45.579,95.3834,-49.8044,-3.8421,110.43,11541.0,11779.2,11302.8,0.0413,-0.0321,10.8873,16590900,242400,0.0,8363.05,11438.1,11589.1,11536.9,11520.3,-1.3166,-2.1618,-2.0208,11753.2,11274.0,11760.2,11274.0,-4.0195,0.1197
10-09-2018,11570.25,11573.0,11427.2998,11438.09961,286700,-1.3029,Negative,145.7,1.28,-18.85,-0.16,48.0777,71.5147,107.8345,-36.3198,-2.1712,103.12,11548.1,11762.97,11333.23,0.0372,0.244,9.8962,16590900,242400,1.1828,8363.05,11589.1,11536.9,11476.95,11582.35,-1.3029,-0.3385,-1.2454,11760.2,11393.85,11760.2,11340.3,-2.7389,0.8624
07-09-2018,11558.25,11603.0,11484.40039,11589.09961,295900,0.4525,Positive,118.6,1.03,21.35,0.19,58.7899,88.2441,116.9145,-28.6704,0.2769,98.61,11549.73,11761.71,11337.75,0.0367,0.5929,8.6395,16877600,243175,1.2168,8359.51,11536.9,11476.95,11520.3,11680.5,0.4525,0.5972,-0.7825,11760.2,11393.85,11760.2,11340.3,-1.4549,2.1939
06-09-2018,11514.15039,11562.25,11436.0498,11536.90039,247900,0.5224,Positive,126.2,1.1,37.2,0.32,55.6154,92.9388,124.0821,-31.1433,-0.3958,97.07,11542.78,11758.23,11327.32,0.0373,0.4864,8.6912,16581700,238905,1.0377,8355.76,11476.95,11520.3,11582.35,11676.8,0.5224,-0.3924,-1.1981,11760.2,11393.85,11760.2,11340.3,-1.8988,1.7336
05-09-2018,11514.84961,11542.65039,11393.84961,11476.9502,246100,-0.3763,Negative,148.8,1.31,-5.45,-0.05,51.6429,102.8938,131.8679,-28.9741,-0.812,94.83,11535.4,11761.01,11309.79,0.0391,0.3705,8.5223,16333800,237830,1.0348,8352.65,11520.3,11582.35,11680.5,11691.9,-0.3763,-1.7426,-1.8385,11760.2,11393.85,11760.2,11340.3,-2.4085,1.205
04-09-2018,11598.75,11602.5498,11496.84961,11520.2998,254800,-0.5357,Negative,105.7,0.92,16.4,0.14,54.9449,120.2076,139.1114,-18.9038,-0.2723,90.68,11530.91,11764.44,11297.38,0.0405,0.4773,8.4008,16579900,235710,1.081,8349.6,11582.35,11680.5,11676.8,11738.5,-0.5357,-1.3403,-1.8588,11760.2,11496.85,11760.2,11340.3,-2.0399,1.5873
03-09-2018,11751.7998,11751.7998,11567.40039,11582.34961,234400,-0.8403,Negative,184.4,1.59,71.3,0.61,60.0479,136.1439,143.8374,-7.6935,0.9729,89.52,11522.93,11767.98,11277.89,0.0425,0.6212,8.7307,16834700,233885,1.0022,8346.36,11680.5,11676.8,11691.9,11691.95,-0.8403,-0.937,-0.9374,11760.2,11499.65,11760.2,11294.55,-1.5123,2.5481
31-08-2018,11675.84961,11727.65039,11640.09961,11680.5,346500,0.0317,Positive,87.55,0.75,-0.95,-0.01,69.5334,148.1864,145.7607,2.4257,2.5951,82.23,11506.05,11777.5,11234.61,0.0472,0.8213,8.815,17069100,232665,1.4893,8343.29,11676.8,11691.9,11738.5,11557.1,0.0317,-0.4941,1.0677,11760.2,11431.8,11760.2,11234.95,-0.6777,3.9657
30-08-2018,11694.75,11698.7998,11639.7002,11676.7998,313800,-0.1292,Negative,59.1,0.51,2.85,0.02,69.364,151.408,145.1543,6.2537,2.1137,81.82,11489.34,11756.9,11221.78,0.0466,0.8503,8.8465,16722600,228825,1.3714,8338.68,11691.9,11738.5,11691.95,11582.75,-0.1292,-0.1296,0.812,11760.2,11366.25,11760.2,11234.95,-0.7092,3.9328
29-08-2018,11744.9502,11753.2002,11678.84961,11691.90039,251600,-0.397,Negative,74.35,0.64,6.45,0.05,70.8571,153.6945,143.5909,10.1036,2.9602,83.56,11473.32,11732.29,11214.36,0.0451,0.922,8.8109,17036400,225960,1.1135,8334.5,11738.5,11691.95,11557.1,11570.9,-0.397,1.1664,1.0457,11760.2,11366.25,11760.2,11234.95,-0.5808,4.0672
28-08-2018,11731.9502,11760.2002,11710.5,11738.5,241900,0.3981,Positive,49.7,0.42,40.0,0.34,75.515,152.8398,141.065,11.7748,2.7035,84.27,11454.7,11701.39,11208.02,0.0431,1.0752,8.5813,17288000,227320,1.0641,8331.11,11691.95,11557.1,11582.75,11551.75,0.3981,1.3447,1.6166,11760.2,11340.3,11760.2,11234.95,-0.1845,4.482
27-08-2018,11605.84961,11700.9502,11595.59961,11691.9502,199500,1.1668,Positive,105.35,0.91,48.75,0.42,73.925,144.781,138.1213,6.6597,1.9288,85.5,11431.7,11652.71,11210.69,0.0387,1.0888,9.0088,17046100,230955,0.8638,8327.81,11557.1,11582.75,11570.9,11470.75,1.1668,1.0462,1.9284,11700.95,11340.3,11700.95,11210.25,-0.0769,4.297
24-08-2018,11566.59961,11604.59961,11532.0,11557.09961,218800,-0.2215,Negative,72.6,0.63,-16.15,-0.14,68.4064,137.1288,136.4564,0.6724,0.9354,81.02,11405.46,11621.17,11189.76,0.0378,0.8515,8.3248,16846600,239250,0.9145,8325.15,11582.75,11570.9,11551.75,11385.05,-0.2215,0.0463,1.5112,11620.7,11340.3,11620.7,11125.7,-0.5473,3.8775
23-08-2018,11620.7002,11620.7002,11546.7002,11582.75,248500,0.1024,Positive,74.0,0.64,49.8,0.43,71.0629,139.0975,136.2883,2.8092,1.6972,81.66,11384.21,11618.9,11149.52,0.0412,0.923,8.2238,17065400,238605,1.0415,8322.31,11570.9,11551.75,11470.75,11435.1,0.1024,0.9764,1.2912,11620.7,11340.3,11620.7,11113.25,-0.3266,4.2247
21-08-2018,11576.2002,11581.75,11539.59961,11570.90039,224200,0.1658,Positive,42.15,0.37,24.45,0.21,70.5727,136.9753,135.586,1.3893,1.6141,82.25,11361.79,11601.95,11121.63,0.0423,0.9354,8.2615,16816900,236470,0.9481,8319.06,11551.75,11470.75,11385.05,11355.75,0.1658,1.6324,1.8946,11581.75,11340.3,11581.75,11092.5,-0.0937,4.3128
20-08-2018,11502.09961,11565.2998,11499.65039,11551.75,232600,0.7061,Positive,65.65,0.57,31.35,0.27,69.8051,133.4808,135.2386,-1.7578,1.6808,85.34,11337.48,11586.31,11088.65,0.0439,0.9306,8.4177,16592700,236715,0.9826,8316.13,11470.75,11385.05,11435.1,11429.5,0.7061,1.0201,1.0696,11565.3,11340.3,11565.3,11010.95,-0.1172,4.9115
17-08-2018,11437.15039,11486.4502,11431.7998,11470.75,234700,0.7527,Positive,54.65,0.48,52.1,0.46,66.3584,129.0288,135.6781,-6.6493,2.0103,84.63,11310.4,11577.28,11043.52,0.0472,0.8004,8.2922,16360100,234450,1.0011,8313.12,11385.05,11435.1,11355.75,11470.7,0.7527,1.0127,0.0004,11495.2,11294.55,11495.2,10946.2,-0.2127,4.7921
16-08-2018,11397.15039,11449.84961,11366.25,11385.0498,290600,-0.4377,Negative,83.6,0.74,-37.95,-0.33,62.1091,129.717,137.3404,-7.6234,0.3424,83.34,11284.72,11582.05,10987.39,0.0527,0.6687,8.1937,16125400,233485,1.2446,8310.15,11435.1,11355.75,11429.5,11450.0,-0.4377,-0.3889,-0.5673,11495.2,11234.95,11495.2,10935.45,-0.9582,4.1114
14-08-2018,11381.7002,11452.4502,11370.7998,11435.09961,232600,0.6988,Positive,81.65,0.72,25.95,0.23,66.6763,137.4344,139.2463,-1.8119,0.6921,83.32,11264.49,11585.85,10943.13,0.0571,0.7654,8.031,16416000,230230,1.0103,8306.53,11355.75,11429.5,11470.7,11389.45,0.6988,-0.3104,0.4008,11495.2,11234.95,11495.2,10935.45,-0.5228,4.5691
13-08-2018,11369.59961,11406.2998,11340.2998,11355.75,246900,-0.6453,Negative,66.0,0.58,-59.9,-0.52,62.6309,140.1895,139.6992,0.4903,0.3198,82.29,11243.14,11572.96,10913.32,0.0587,0.6707,7.9931,16183400,229130,1.0776,8303.61,11429.5,11470.7,11450.0,11387.1,-0.6453,-0.8231,-0.2753,11495.2,11234.95,11495.2,10925.6,-1.2131,3.9371
10-08-2018,11474.9502,11478.75,11419.65039,11429.5,0,-0.3592,Negative,59.1,0.52,4.25,0.04,69.9607,149.7462,139.5767,10.1695,1.3402,81.76,11222.19,11573.27,10871.12,0.0626,0.7952,8.1384,16430300,227310,0.0,8300.56,11470.7,11450.0,11389.45,11360.8,-0.3592,0.3516,0.6047,11495.2,11234.95,11495.2,10925.6,-0.5715,4.6121
09-08-2018,11493.25,11495.2002,11454.09961,11470.7002,302200,0.1808,Positive,41.1,0.36,43.25,0.38,74.4824,152.2568,137.0343,15.2225,2.7169,83.5,11201.66,11549.85,10853.47,0.0622,0.8863,7.9316,16430300,227310,1.3295,8300.56,11450.0,11389.45,11387.1,11244.7,0.1808,0.7342,2.0098,11495.2,11210.25,11495.2,10925.6,-0.2131,4.9892
08-08-2018,11412.5,11459.9502,11379.2998,11450.0,210500,0.5316,Positive,80.65,0.71,23.05,0.2,73.6891,149.0517,133.2287,15.823,2.8566,86.45,11179.29,11512.65,10845.93,0.0596,0.906,8.1137,16128100,224615,0.9372,8296.68,11389.45,11387.1,11360.8,11346.2,0.5316,0.7852,0.9148,11459.95,11125.7,11459.95,10925.6,-0.0868,4.7997
07-08-2018,11423.15039,11428.9502,11359.7002,11389.4502,226400,0.0206,Positive,69.25,0.61,36.05,0.32,71.2622,144.9004,129.2729,15.6275,2.2916,86.89,11154.2,11477.66,10830.75,0.058,0.8636,8.0634,15917600,225205,1.0053,8294.02,11387.1,11360.8,11244.7,11356.5,0.0206,1.2873,0.2901,11428.95,11113.25,11428.95,10923.0,-0.3456,4.2703
06-08-2018,11401.5,11427.65039,11370.59961,11387.09961,203700,0.2315,Positive,57.05,0.5,40.7,0.36,71.1663,143.6593,125.3661,18.2932,2.7276,88.25,11132.09,11448.58,10815.6,0.0569,0.9029,8.3689,15691200,223735,0.9105,8291.18,11360.8,11244.7,11346.2,11319.55,0.2315,0.3605,0.5968,11427.65,11092.5,11427.65,10876.65,-0.3548,4.6931
03-08-2018,11297.7998,11368.0,11294.5498,11360.7998,218300,1.0325,Positive,73.45,0.65,53.1,0.47,70.131,140.225,120.7927,19.4323,3.1843,89.9,11105.38,11421.45,10789.32,0.0569,0.9041,8.5561,15487500,222730,0.9801,8288.62,11244.7,11346.2,11356.5,11278.35,1.0325,0.0379,0.731,11390.55,11010.95,11390.55,10807.15,-0.2612,5.123
02-08-2018,11328.90039,11328.90039,11234.9502,11244.7002,210000,-0.8946,Negative,93.95,0.84,-17.3,-0.15,64.9763,136.4797,115.9347,20.545,2.6248,87.33,11075.98,11400.83,10751.12,0.0587,0.7597,8.0694,15269200,211815,0.9914,8285.91,11346.2,11356.5,11319.55,11167.3,-0.8946,-0.6612,0.6931,11390.55,10946.2,11390.55,10735.05,-1.2804,4.7475
01-08-2018,11359.7998,11390.5498,11313.5498,11346.2002,269700,-0.0907,Negative,77.0,0.68,3.3,0.03,75.5626,141.5351,110.7984,30.7367,3.3309,85.49,11051.23,11395.72,10706.74,0.0623,0.9281,7.0914,15479200,212340,1.2701,8283.37,11356.5,11319.55,11278.35,11132.0,-0.0907,0.6016,1.9242,11390.55,10935.45,11390.55,10726.25,-0.3894,5.7797
31-07-2018,11311.0498,11366.0,11267.75,11356.5,256500,0.3264,Positive,98.25,0.87,-8.5,-0.08,76.7407,135.5946,103.1143,32.4803,3.1654,86.14,11022.41,11359.72,10685.1,0.0612,0.9952,7.0934,15748900,207550,1.2358,8280.01,11319.55,11278.35,11167.3,11134.3,0.3264,1.6942,1.9956,11366.0,10935.45,11366.0,10677.75,-0.0836,6.3567
30-07-2018,11296.65039,11328.09961,11261.4502,11319.5498,278800,0.3653,Positive,66.65,0.59,18.3,0.16,75.4665,124.9912,94.9942,29.997,3.4992,85.21,10989.58,11318.14,10661.03,0.0598,1.0021,7.102,15492400,204830,1.3611,8276.83,11278.35,11167.3,11132.0,11084.75,0.3653,1.6848,2.1182,11328.1,10925.6,11328.1,10630.25,-0.0755,6.4843
27-07-2018,11232.75,11283.40039,11210.25,11278.34961,314600,0.9944,Positive,73.15,0.65,65.45,0.59,73.9912,113.4016,87.4949,25.9067,2.3546,86.64,10956.47,11278.76,10634.18,0.0588,0.9994,7.6873,15213600,205660,1.5297,8273.39,11167.3,11132.0,11134.3,11010.2,0.9944,1.2937,2.4355,11283.4,10925.6,11283.4,10604.65,-0.0448,6.3529
26-07-2018,11132.9502,11185.84961,11125.7002,11167.2998,365400,0.3171,Positive,60.15,0.54,0.95,0.01,69.3833,101.1546,81.0182,20.1364,1.3072,84.37,10928.27,11231.08,10625.46,0.0554,0.8947,7.9464,14899000,202070,1.8083,8269.57,11132.0,11134.3,11084.75,10957.1,0.3171,0.7447,1.9184,11185.85,10925.6,11185.85,10604.65,-0.1658,5.3057
25-07-2018,11148.40039,11157.15039,11113.25,11132.0,205900,-0.0207,Negative,43.9,0.4,14.1,0.13,67.6939,95.3584,75.9841,19.3743,1.6779,86.23,10899.36,11215.48,10583.24,0.058,0.868,8.756,14533600,201415,1.0223,8265.25,11134.3,11084.75,11010.2,10980.45,-0.0207,1.1062,1.3802,11157.15,10925.6,11157.15,10557.7,-0.2254,5.4396
24-07-2018,11109.0,11143.40039,11092.5,11134.2998,205800,0.447,Positive,50.9,0.46,24.25,0.22,67.9206,90.1676,71.1406,19.027,1.7086,89.49,10876.33,11188.38,10564.27,0.0574,0.9133,9.5999,14739500,203420,1.0117,8262.84,11084.75,11010.2,10957.1,11008.05,0.447,1.6172,1.1469,11143.4,10923.0,11143.4,10557.7,-0.0817,5.4614
23-07-2018,11019.84961,11093.40039,11010.9502,11084.75,229100,0.6771,Positive,82.45,0.75,9.65,0.09,65.6167,81.9964,66.3838,15.6126,2.1363,91.86,10858.07,11149.67,10566.47,0.0537,0.8887,9.5483,14533700,204130,1.1223,8260.43,11010.2,10957.1,10980.45,10936.85,0.6771,0.9499,1.3523,11093.4,10876.65,11093.4,10557.7,-0.078,4.9921
20-07-2018,10963.5,11030.25,10946.2002,11010.2002,187300,0.4846,Positive,84.05,0.77,6.4,0.06,61.7819,75.4195,62.4807,12.9388,2.2051,92.53,10841.96,11116.81,10567.1,0.0507,0.8061,9.6409,14304600,204155,0.9174,8257.81,10957.1,10980.45,11008.05,11018.9,0.4846,0.0195,-0.079,11078.3,10807.15,11078.3,10557.7,-0.6147,4.286
19-07-2018,10999.5,11006.5,10935.4502,10957.09961,215400,-0.2127,Negative,71.05,0.65,19.05,0.17,58.7381,73.5184,59.246,14.2724,1.9289,93.18,10832.54,11096.38,10568.7,0.0487,0.7361,9.8302,14117300,206280,1.0442,8255.7,10980.45,11008.05,10936.85,11023.2,-0.2127,0.1852,-0.5996,11078.3,10735.05,11078.3,10557.7,-1.094,3.783
18-07-2018,11060.2002,11076.2002,10956.2998,10980.4502,225500,-0.2507,Negative,119.9,1.09,52.15,0.47,60.7125,75.4293,55.6779,19.7514,1.955,94.88,10821.74,11081.96,10561.52,0.0481,0.805,9.8653,14332700,206690,1.091,8253.31,11008.05,10936.85,11018.9,10948.3,-0.2507,-0.3489,0.2937,11078.3,10726.25,11078.3,10557.7,-0.8833,4.0042
17-07-2018,10939.65039,11018.5,10925.59961,11008.0498,210600,0.651,Positive,92.9,0.85,2.8,0.03,63.0381,74.3935,50.74,23.6535,2.8799,92.96,10811.32,11061.79,10560.85,0.0463,0.8927,9.9149,14558200,205090,1.0269,8250.76,10936.85,11018.9,11023.2,10947.25,0.651,-0.1374,0.5554,11078.3,10677.75,11078.3,10557.7,-0.6341,4.2656
16-07-2018,11018.9502,11019.5,10926.25,10936.84961,210500,-0.7446,Negative,93.25,0.85,0.05,0.0,59.3038,69.1793,44.8266,24.3527,2.6231,92.96,10796.44,11033.38,10559.49,0.0439,0.7963,10.2865,14347600,205785,1.0229,8248.4,11018.9,11023.2,10948.3,10852.9,-0.7446,-0.1046,0.7735,11078.3,10630.25,11078.3,10557.7,-1.2768,3.5912
13-07-2018,11056.90039,11071.34961,10999.75,11018.90039,0,-0.039,Negative,71.6,0.65,33.7,0.31,66.4924,68.7672,38.7385,30.0287,2.8429,92.94,10789.59,11017.65,10561.52,0.0423,1.0027,9.8775,14558100,205090,0.0,8246.05,11023.2,10948.3,10947.25,10772.65,-0.039,0.6545,2.2859,11078.3,10604.65,11078.3,10557.7,-0.5362,4.3684
12-07-2018,11006.9502,11078.2998,10999.65039,11023.2002,248300,0.6841,Positive,78.65,0.72,58.65,0.54,66.8869,58.8868,31.2313,27.6555,4.0995,94.58,10779.53,10982.63,10576.42,0.0377,1.0999,9.8654,14558100,220360,1.1268,8246.05,10948.3,10947.25,10852.9,10749.75,0.6841,1.5692,2.5438,11078.3,10604.65,11078.3,10557.7,-0.4974,4.4091
11-07-2018,10956.40039,10976.65039,10923.0,10948.2998,222300,0.0096,Positive,53.65,0.49,9.15,0.08,63.3715,44.9814,24.3174,20.664,2.5948,91.85,10768.77,10939.29,10598.25,0.0317,1.0264,9.7951,14309800,217160,1.0237,8243.2,10947.25,10852.9,10772.65,10769.9,0.0096,1.6305,1.6565,10976.65,10557.7,10976.65,10557.7,-0.2583,3.6997
10-07-2018,10902.75,10956.90039,10876.65039,10947.25,197000,0.8693,Positive,80.25,0.74,49.85,0.46,63.3208,34.2051,19.1514,15.0537,1.6538,94.79,10764.19,10919.41,10608.97,0.0288,1.0897,9.7989,14087500,216715,0.909,8240.73,10852.9,10772.65,10749.75,10699.9,0.8693,1.8373,2.3117,10956.9,10557.7,10956.9,10557.7,-0.0881,3.6897
09-07-2018,10838.2998,10860.34961,10807.15039,10852.90039,183600,0.7449,Positive,53.2,0.49,65.65,0.61,58.5325,20.0599,15.388,4.6719,0.8404,94.08,10758.97,10895.05,10622.89,0.0253,0.8451,9.4862,13890500,216780,0.8469,8238.54,10772.65,10749.75,10769.9,10657.3,0.7449,0.7707,1.8354,10860.35,10557.7,10893.25,10557.7,-0.3704,2.7961
06-07-2018,10744.15039,10816.34961,10735.0498,10772.65039,0,0.213,Positive,81.3,0.76,-5.6,-0.05,53.7656,11.3203,14.22,-2.8997,-0.4546,94.58,10755.67,10885.54,10625.8,0.0241,0.5654,9.1297,13706900,218170,0.0,8236.57,10749.75,10769.9,10699.9,10714.3,0.213,0.6799,0.5446,10831.05,10557.7,10893.25,10557.7,-1.1071,2.036
05-07-2018,10786.0498,10786.0498,10726.25,10749.75,220500,-0.1871,Negative,59.8,0.56,16.15,0.15,52.313,8.1716,14.9449,-6.7733,0.0805,95.6,10755.42,10885.18,10625.66,0.0241,0.4782,9.0958,13706900,228640,0.9644,8236.57,10769.9,10699.9,10657.3,10589.1,-0.1871,0.8675,1.5171,10837.0,10557.7,10893.25,10557.7,-1.3173,1.8191
04-07-2018,10715.0,10777.15039,10677.75,10769.90039,173900,0.6542,Positive,99.4,0.93,15.1,0.14,53.6913,6.3655,16.6383,-10.2728,-0.02,98.35,10756.35,10886.2,10626.5,0.0241,0.5522,9.4839,13927400,228660,0.7605,8234.28,10699.9,10657.3,10714.3,10671.4,0.6542,0.5189,0.923,10837.0,10557.7,10893.25,10557.7,-1.1323,2.0099
03-07-2018,10668.59961,10713.2998,10630.25,10699.90039,202100,0.3997,Positive,83.05,0.78,11.3,0.11,49.39,1.916,19.2065,-17.2905,-0.0985,98.27,10752.09,10885.43,10618.75,0.0248,0.3043,9.6885,13753500,229460,0.8808,8232.48,10657.3,10714.3,10589.1,10769.15,0.3997,1.0464,-0.643,10837.0,10557.7,10893.25,10557.7,-1.7749,1.3469
02-07-2018,10732.34961,10736.15039,10604.65039,10657.2998,295400,-0.532,Negative,131.5,1.24,18.05,0.17,46.5863,3.3363,23.5291,-20.1928,-1.3199,99.44,10746.75,10895.66,10597.84,0.0277,0.1997,9.6875,13551400,227740,1.2971,8230.43,10714.3,10589.1,10671.4,10762.45,-0.532,-0.1321,-0.977,10837.0,10557.7,10893.25,10550.9,-2.166,1.0084
29-06-2018,10612.84961,10723.0498,10612.34961,10714.2998,242800,1.1823,Positive,110.7,1.04,23.75,0.22,50.0297,9.438,28.5773,-19.1393,-0.9558,96.97,10745.31,10898.16,10592.47,0.0284,0.3985,9.7699,13846800,223160,1.088,8227.45,10589.1,10671.4,10769.15,10821.85,1.1823,-0.5093,-0.9938,10837.0,10557.7,10893.25,10550.9,-1.6428,1.5487
28-06-2018,10660.7998,10674.2002,10557.7002,10589.09961,352300,-0.7712,Negative,116.5,1.1,-10.6,-0.1,41.1591,11.2851,33.3621,-22.077,-2.0258,94.13,10744.41,10898.19,10590.63,0.0286,-0.005,8.8163,13604000,222050,1.5866,8224.98,10671.4,10769.15,10762.45,10741.1,-0.7712,-1.6107,-1.4151,10837.0,10557.7,10893.25,10550.9,-2.7921,0.3621
27-06-2018,10785.5,10785.5,10652.40039,10671.40039,246000,-0.9077,Negative,133.1,1.25,16.35,0.15,46.161,26.2262,38.8813,-12.6551,-1.7068,92.41,10751.76,10888.22,10615.3,0.0254,0.2056,9.3869,13956300,234950,1.047,8221.5,10769.15,10762.45,10821.85,10772.05,-0.9077,-1.3902,-0.9344,10837.0,10652.4,10893.25,10550.9,-2.0366,1.1421
26-06-2018,10742.7002,10805.25,10732.5498,10769.15039,220000,0.0623,Positive,72.7,0.68,-19.75,-0.18,53.3053,36.5353,42.0451,-5.5098,-0.6797,89.28,10748.91,10894.08,10603.74,0.027,0.5697,8.7539,14202300,234585,0.9378,8218.96,10762.45,10821.85,10741.1,10710.45,0.0623,0.2612,0.5481,10893.25,10701.2,10893.25,10550.9,-1.1392,2.0685
25-06-2018,10822.90039,10831.0498,10753.0498,10762.4502,229600,-0.5489,Negative,78.0,0.73,1.05,0.01,52.8408,39.2092,43.4225,-4.2133,-0.2271,90.55,10742.11,10895.35,10588.88,0.0285,0.5664,8.9949,13982300,234875,0.9775,8216.63,10821.85,10741.1,10772.05,10799.85,-0.5489,-0.0891,-0.3463,10893.25,10701.2,10893.25,10550.9,-1.2007,2.005
22-06-2018,10742.7002,10837.0,10710.4502,10821.84961,229800,0.7518,Positive,126.55,1.18,1.6,0.01,57.5545,42.7341,44.4759,-1.7418,0.5034,91.52,10738.43,10893.07,10583.78,0.0288,0.7697,9.0912,14211900,235025,0.9778,8214.18,10741.1,10772.05,10710.45,10817.7,0.7518,1.0401,0.0384,10893.25,10701.2,10893.25,10550.9,-0.6555,2.568
21-06-2018,10808.4502,10809.59961,10725.90039,10741.09961,223600,-0.2873,Negative,83.7,0.78,36.4,0.34,52.1683,40.5636,44.9113,-4.3477,-0.2531,88.83,10727.59,10887.61,10567.57,0.0298,0.5422,9.209,13982100,236575,0.9452,8211.71,10772.05,10710.45,10799.85,10808.05,-0.2873,-0.544,-0.6194,10893.25,10701.2,10893.25,10524.0,-1.3967,2.0629
20-06-2018,10734.65039,10781.7998,10724.0498,10772.0498,193500,0.5751,Positive,57.75,0.54,24.2,0.23,54.6358,45.425,45.9982,-0.5732,0.818,89.22,10716.23,10901.13,10531.32,0.0345,0.651,9.3958,14205700,240275,0.8053,8209.33,10710.45,10799.85,10817.7,10856.7,0.5751,-0.422,-0.7797,10893.25,10701.2,10893.25,10419.8,-1.1126,3.3806
19-06-2018,10789.4502,10789.4502,10701.2002,10710.4502,224500,-0.8278,Negative,88.25,0.82,-10.4,-0.1,50.2904,47.8179,46.1416,1.6763,1.1073,90.6,10699.14,10919.92,10478.36,0.0413,0.5256,10.1334,14012200,245145,0.9158,8207.27,10799.85,10817.7,10808.05,10842.85,-0.8278,-0.903,-1.2211,10893.25,10587.5,10893.25,10417.8,-1.6781,2.8091
